"id_year","year","month","state","latitude","longitude","firespots"
ma_2012,2012,6,MARANHAO,-3.7690644,-46.052547,31
ma_2012,2012,6,MATO GROSSO,-11.945751,-55.019928,1370
pa_2012,2012,6,PARA,-4.287741,-50.57229,305
ro_2012,2012,6,RONDONIA,-10.8612,-62.446655,55
ro_2012,2012,6,RORAIMA,2.9473104,-60.68217,29
to_2012,2012,6,TOCANTINS,-7.5592856,-48.52943,7
ac_2012,2012,7,ACRE,-9.090038,-70.18297,132
am_2012,2012,7,AMAPA,1.8703333,-50.941833,6
am_2012,2012,7,AMAZONAS,-6.1611867,-61.9696,316
ma_2012,2012,7,MARANHAO,-3.7045188,-45.595978,133
ma_2012,2012,7,MATO GROSSO,-11.747212,-55.46118,1195
pa_2012,2012,7,PARA,-5.026663,-51.657295,1041
ro_2012,2012,7,RONDONIA,-10.639079,-62.813744,253
ro_2012,2012,7,RORAIMA,2.7553334,-60.681,3
to_2012,2012,7,TOCANTINS,-7.220625,-48.43894,16
ac_2012,2012,8,ACRE,-8.862952,-70.63233,1092
am_2012,2012,8,AMAPA,0.864,-51.08961,31
am_2012,2012,8,AMAZONAS,-6.9034843,-62.448597,3616
ma_2012,2012,8,MARANHAO,-4.530367,-46.092674,687
ma_2012,2012,8,MATO GROSSO,-11.16993,-56.743702,3405
pa_2012,2012,8,PARA,-6.0821385,-53.344475,9168
ro_2012,2012,8,RONDONIA,-9.915968,-63.4262,2561
ro_2012,2012,8,RORAIMA,2.87375,-60.497,8
to_2012,2012,8,TOCANTINS,-6.8001933,-48.437405,119
ac_2012,2012,9,ACRE,-9.259102,-69.99027,2796
am_2012,2012,9,AMAPA,1.7550809,-51.155437,173
am_2012,2012,9,AMAZONAS,-6.870559,-63.915695,2731
ma_2012,2012,9,MARANHAO,-4.5283427,-46.150703,1047
ma_2012,2012,9,MATO GROSSO,-11.276385,-56.15332,5813
pa_2012,2012,9,PARA,-6.2091923,-52.006115,8190
ro_2012,2012,9,RONDONIA,-10.164545,-63.428017,3141
ro_2012,2012,9,RORAIMA,3.479337,-60.62753,89
to_2012,2012,9,TOCANTINS,-6.9501266,-48.455944,87
ac_2012,2012,10,ACRE,-9.8550415,-68.97547,627
am_2012,2012,10,AMAPA,1.7060171,-51.268642,583
am_2012,2012,10,AMAZONAS,-4.457122,-61.263973,1484
ma_2012,2012,10,MARANHAO,-4.125739,-45.97431,1767
ma_2012,2012,10,MATO GROSSO,-11.431852,-56.870438,2204
pa_2012,2012,10,PARA,-3.8899105,-51.6215,5946
ro_2012,2012,10,RONDONIA,-10.481492,-63.435505,1866
ro_2012,2012,10,RORAIMA,2.4966567,-60.52216,201
to_2012,2012,10,TOCANTINS,-6.8708086,-48.631493,136
ac_2012,2012,11,ACRE,-9.790103,-69.04615,39
am_2012,2012,11,AMAPA,1.4373769,-51.170193,1157
am_2012,2012,11,AMAZONAS,-3.380004,-59.3697,749
ma_2012,2012,11,MARANHAO,-3.425991,-45.83824,1564
ma_2012,2012,11,MATO GROSSO,-12.167497,-56.907032,316
pa_2012,2012,11,PARA,-2.6786141,-51.014477,8871
ro_2012,2012,11,RONDONIA,-10.523321,-62.948677,271
ro_2012,2012,11,RORAIMA,2.3248677,-60.401398,257
to_2012,2012,11,TOCANTINS,-6.4085426,-48.436855,35
ac_2012,2012,12,ACRE,-10.599,-68.34067,3
am_2012,2012,12,AMAPA,1.699853,-50.98349,510
am_2012,2012,12,AMAZONAS,-3.400474,-60.175957,116
ma_2012,2012,12,MARANHAO,-2.9625015,-45.729515,1330
ma_2012,2012,12,MATO GROSSO,-12.278919,-55.39072,359
pa_2012,2012,12,PARA,-2.0391006,-49.729576,2950
ro_2012,2012,12,RONDONIA,-10.795217,-63.277554,74
ro_2012,2012,12,RORAIMA,2.468472,-60.331806,125
to_2012,2012,12,TOCANTINS,-6.8835,-48.504,2
am_2013,2013,1,AMAPA,0.105,-51.247,2
am_2013,2013,1,AMAZONAS,-1.6748605,-64.189674,43
ma_2013,2013,1,MARANHAO,-3.036095,-45.763496,200
ma_2013,2013,1,MATO GROSSO,-12.67328,-55.819294,143
pa_2013,2013,1,PARA,-2.5478384,-49.446255,291
ro_2013,2013,1,RONDONIA,-10.802438,-63.362,16
ro_2013,2013,1,RORAIMA,2.6128962,-60.51916,482
to_2013,2013,1,TOCANTINS,-7.08575,-48.68925,4
am_2013,2013,2,AMAPA,0.0525,-52.101,2
am_2013,2013,2,AMAZONAS,-4.0205,-61.329,4
ma_2013,2013,2,MARANHAO,-3.1375453,-45.870045,22
ma_2013,2013,2,MATO GROSSO,-12.217204,-55.32745,220
pa_2013,2013,2,PARA,-3.6845107,-50.16255,47
ro_2013,2013,2,RONDONIA,-10.88825,-62.687,8
ro_2013,2013,2,RORAIMA,2.5696478,-60.523266,71
am_2013,2013,3,AMAPA,1.328,-52.016,1
am_2013,2013,3,AMAZONAS,-2.949826,-63.73,23
ma_2013,2013,3,MARANHAO,-3.862,-45.652,2
ma_2013,2013,3,MATO GROSSO,-12.4333725,-55.094467,395
pa_2013,2013,3,PARA,-4.75,-51.5501,20
ro_2013,2013,3,RONDONIA,-11.7233,-61.974167,30
ro_2013,2013,3,RORAIMA,2.8004642,-60.883675,265
to_2013,2013,3,TOCANTINS,-6.978,-48.597,2
ac_2013,2013,4,ACRE,-10.064609,-69.32845,46
am_2013,2013,4,AMAPA,-0.1235,-51.5945,2
am_2013,2013,4,AMAZONAS,-3.5455768,-64.36369,26
ma_2013,2013,4,MARANHAO,-4.6655,-46.7275,6
ma_2013,2013,4,MATO GROSSO,-12.431589,-54.881275,268
pa_2013,2013,4,PARA,-5.631345,-50.614483,29
ro_2013,2013,4,RONDONIA,-10.693926,-63.175518,27
ro_2013,2013,4,RORAIMA,3.0762036,-60.866096,113
to_2013,2013,4,TOCANTINS,-8.805,-48.522,1
ac_2013,2013,5,ACRE,-9.119273,-70.88982,11
am_2013,2013,5,AMAPA,-0.907,-52.25,1
am_2013,2013,5,AMAZONAS,-3.4444287,-62.514427,21
ma_2013,2013,5,MARANHAO,-3.82675,-46.203938,16
ma_2013,2013,5,MATO GROSSO,-12.104756,-55.010555,640
pa_2013,2013,5,PARA,-4.7095,-50.661068,74
ro_2013,2013,5,RONDONIA,-11.116736,-63.04258,19
ro_2013,2013,5,RORAIMA,3.4828334,-61.070667,6
to_2013,2013,5,TOCANTINS,-6.758,-48.426,8
ac_2013,2013,6,ACRE,-8.731421,-71.09195,19
am_2013,2013,6,AMAPA,0.92733335,-51.585167,6
am_2013,2013,6,AMAZONAS,-3.3978148,-60.45243,81
ma_2013,2013,6,MARANHAO,-3.2439272,-45.57591,55
ma_2013,2013,6,MATO GROSSO,-11.875774,-55.111656,922
pa_2013,2013,6,PARA,-3.826966,-50.48706,323
ro_2013,2013,6,RONDONIA,-11.47425,-62.063217,32
ro_2013,2013,6,RORAIMA,2.7118332,-60.697666,6
to_2013,2013,6,TOCANTINS,-8.027333,-48.571667,6
ac_2013,2013,7,ACRE,-9.164051,-69.965775,98
am_2013,2013,7,AMAPA,-0.901,-51.908,1
am_2013,2013,7,AMAZONAS,-4.334359,-62.13291,359
ma_2013,2013,7,MARANHAO,-3.6551757,-45.593,74
ma_2013,2013,7,MATO GROSSO,-11.937537,-55.476437,1024
pa_2013,2013,7,PARA,-3.9490101,-50.21422,793
ro_2013,2013,7,RONDONIA,-10.767648,-62.63127,159
ro_2013,2013,7,RORAIMA,3.5955,-60.03725,4
to_2013,2013,7,TOCANTINS,-7.5345263,-48.446686,19
ac_2013,2013,8,ACRE,-9.13612,-70.0367,1045
am_2013,2013,8,AMAPA,0.82027775,-51.00072,18
am_2013,2013,8,AMAZONAS,-5.7346525,-63.279064,1981
ma_2013,2013,8,MARANHAO,-3.4157174,-45.433014,283
ma_2013,2013,8,MATO GROSSO,-11.281484,-56.20646,1814
pa_2013,2013,8,PARA,-5.791936,-52.399315,3173
ro_2013,2013,8,RONDONIA,-10.589599,-62.970703,1102
ro_2013,2013,8,RORAIMA,2.503,-61.302,4
to_2013,2013,8,TOCANTINS,-8.023958,-48.60675,24
ac_2013,2013,9,ACRE,-9.429271,-69.807076,3331
am_2013,2013,9,AMAPA,1.0342937,-51.108994,126
am_2013,2013,9,AMAZONAS,-6.4431405,-63.94769,2204
ma_2013,2013,9,MARANHAO,-3.5779126,-45.823902,389
ma_2013,2013,9,MATO GROSSO,-10.971679,-56.49362,3739
pa_2013,2013,9,PARA,-5.96397,-51.525517,4363
ro_2013,2013,9,RONDONIA,-10.25713,-63.399357,2472
ro_2013,2013,9,RORAIMA,3.1501026,-60.741924,39
to_2013,2013,9,TOCANTINS,-7.3005123,-48.663773,123
ac_2013,2013,10,ACRE,-9.851208,-69.06031,318
am_2013,2013,10,AMAPA,1.5659964,-51.27762,560
am_2013,2013,10,AMAZONAS,-4.0092363,-60.614525,1235
ma_2013,2013,10,MARANHAO,-4.2031555,-46.042618,784
ma_2013,2013,10,MATO GROSSO,-11.807394,-56.150227,1055
pa_2013,2013,10,PARA,-3.6038678,-51.25423,5510
ro_2013,2013,10,RONDONIA,-10.56131,-62.922977,510
ro_2013,2013,10,RORAIMA,2.1065602,-60.31114,116
to_2013,2013,10,TOCANTINS,-7.0057793,-48.582176,154
ac_2013,2013,11,ACRE,-10.2695,-69.11375,108
am_2013,2013,11,AMAPA,0.9895302,-51.28214,613
am_2013,2013,11,AMAZONAS,-3.1771977,-59.94062,258
ma_2013,2013,11,MARANHAO,-3.5851274,-45.705475,1146
ma_2013,2013,11,MATO GROSSO,-13.134097,-56.447376,403
pa_2013,2013,11,PARA,-2.401654,-51.386223,3844
ro_2013,2013,11,RONDONIA,-11.280932,-62.883377,103
ro_2013,2013,11,RORAIMA,2.459824,-60.14261,125
to_2013,2013,11,TOCANTINS,-7.1504,-48.6008,15
ac_2013,2013,12,ACRE,-10.3225,-67.749,4
am_2013,2013,12,AMAPA,0.44949746,-51.31033,197
am_2013,2013,12,AMAZONAS,-2.7376318,-60.26652,277
ma_2013,2013,12,MARANHAO,-3.0546987,-45.747055,1441
ma_2013,2013,12,MATO GROSSO,-12.184386,-55.46897,207
pa_2013,2013,12,PARA,-2.5575216,-50.82853,5579
ro_2013,2013,12,RONDONIA,-10.579349,-63.501526,135
ro_2013,2013,12,RORAIMA,2.354055,-60.181602,164
to_2013,2013,12,TOCANTINS,-6.267667,-48.33089,9
am_2014,2014,1,AMAPA,0.23004,-51.41528,25
am_2014,2014,1,AMAZONAS,-2.675028,-62.413902,71
ma_2014,2014,1,MARANHAO,-2.9700756,-45.84804,185
ma_2014,2014,1,MATO GROSSO,-12.225054,-54.95751,149
pa_2014,2014,1,PARA,-2.1342895,-50.735912,570
ro_2014,2014,1,RONDONIA,-10.266,-62.59173,11
ro_2014,2014,1,RORAIMA,2.5425208,-60.56867,557
to_2014,2014,1,TOCANTINS,-6.5982,-48.349,5
am_2014,2014,2,AMAPA,0.863,-52.1735,2
am_2014,2014,2,AMAZONAS,-2.2357647,-65.50894,17
ma_2014,2014,2,MATO GROSSO,-12.191613,-55.635113,88
pa_2014,2014,2,PARA,-5.6279335,-51.025135,30
ro_2014,2014,2,RONDONIA,-11.69825,-61.9065,4
ro_2014,2014,2,RORAIMA,2.2944307,-60.723843,332
ac_2014,2014,3,ACRE,-10.814,-68.389,1
am_2014,2014,3,AMAPA,0.984,-51.03,2
am_2014,2014,3,AMAZONAS,-0.85426664,-66.180435,30
ma_2014,2014,3,MARANHAO,-4.3765,-47.2665,2
ma_2014,2014,3,MATO GROSSO,-12.215427,-55.010933,344
pa_2014,2014,3,PARA,-3.4722352,-53.282528,17
ro_2014,2014,3,RONDONIA,-12.028636,-61.62891,11
ro_2014,2014,3,RORAIMA,2.2408042,-60.671722,603
ac_2014,2014,4,ACRE,-10.772142,-68.63029,7
am_2014,2014,4,AMAPA,0.366,-50.927,1
am_2014,2014,4,AMAZONAS,-1.95365,-66.6985,20
ma_2014,2014,4,MARANHAO,-4.522,-47.162,1
ma_2014,2014,4,MATO GROSSO,-12.5144825,-55.010246,379
pa_2014,2014,4,PARA,-3.2261739,-51.905,23
ro_2014,2014,4,RONDONIA,-11.663563,-62.208187,16
ro_2014,2014,4,RORAIMA,2.7208908,-60.926884,183
to_2014,2014,4,TOCANTINS,-6.3255,-48.0175,2
ac_2014,2014,5,ACRE,-7.767,-72.943,1
am_2014,2014,5,AMAZONAS,-3.3354118,-64.41453,17
ma_2014,2014,5,MARANHAO,-4.2055,-46.38975,8
ma_2014,2014,5,MATO GROSSO,-12.064775,-54.762333,494
pa_2014,2014,5,PARA,-5.840709,-51.02771,55
ro_2014,2014,5,RONDONIA,-12.204616,-61.661655,26
ro_2014,2014,5,RORAIMA,2.887746,-60.829063,63
to_2014,2014,5,TOCANTINS,-8.035556,-48.487556,9
ac_2014,2014,6,ACRE,-9.159652,-70.80344,23
am_2014,2014,6,AMAPA,-0.007,-51.1275,2
am_2014,2014,6,AMAZONAS,-5.275863,-61.65082,73
ma_2014,2014,6,MARANHAO,-4.1837273,-46.692608,33
ma_2014,2014,6,MATO GROSSO,-11.842451,-55.371883,1088
pa_2014,2014,6,PARA,-6.0281515,-51.26712,284
ro_2014,2014,6,RONDONIA,-10.787424,-62.613617,99
ro_2014,2014,6,RORAIMA,3.262,-61.1898,5
to_2014,2014,6,TOCANTINS,-7.5433807,-48.470383,21
ac_2014,2014,7,ACRE,-9.447186,-69.53876,91
am_2014,2014,7,AMAPA,1.536,-50.9132,5
am_2014,2014,7,AMAZONAS,-5.2257037,-62.455894,253
ma_2014,2014,7,MARANHAO,-4.106434,-46.311096,106
ma_2014,2014,7,MATO GROSSO,-11.738091,-55.13714,1254
pa_2014,2014,7,PARA,-5.1825523,-52.097836,813
ro_2014,2014,7,RONDONIA,-10.931243,-62.516,206
ro_2014,2014,7,RORAIMA,3.0887778,-60.88211,9
to_2014,2014,7,TOCANTINS,-6.648931,-48.42838,29
ac_2014,2014,8,ACRE,-9.010914,-70.315445,1263
am_2014,2014,8,AMAPA,1.2518421,-51.163578,19
am_2014,2014,8,AMAZONAS,-6.730672,-62.54186,3604
ma_2014,2014,8,MARANHAO,-4.430458,-46.081116,286
ma_2014,2014,8,MATO GROSSO,-10.914575,-56.833763,3835
pa_2014,2014,8,PARA,-6.382999,-53.65161,8147
ro_2014,2014,8,RONDONIA,-9.946206,-63.488865,2842
ro_2014,2014,8,RORAIMA,3.0543125,-60.732,16
to_2014,2014,8,TOCANTINS,-6.8316236,-48.39512,101
ac_2014,2014,9,ACRE,-9.4421015,-69.71121,2528
am_2014,2014,9,AMAPA,1.3943106,-51.081417,161
am_2014,2014,9,AMAZONAS,-5.8556194,-62.95242,3148
ma_2014,2014,9,MARANHAO,-4.0077,-45.98852,413
ma_2014,2014,9,MATO GROSSO,-10.995423,-56.489346,4581
pa_2014,2014,9,PARA,-5.659312,-52.11375,6636
ro_2014,2014,9,RONDONIA,-10.213098,-63.331505,2806
ro_2014,2014,9,RORAIMA,2.5445125,-61.34215,80
to_2014,2014,9,TOCANTINS,-6.838272,-48.50419,169
ac_2014,2014,10,ACRE,-9.83554,-69.7271,406
am_2014,2014,10,AMAPA,1.8436233,-51.339935,592
am_2014,2014,10,AMAZONAS,-4.049635,-60.760475,794
ma_2014,2014,10,MARANHAO,-4.277035,-46.066532,1327
ma_2014,2014,10,MATO GROSSO,-11.464892,-55.66301,2717
pa_2014,2014,10,PARA,-3.6573436,-51.54216,6241
ro_2014,2014,10,RONDONIA,-10.654188,-62.839886,978
ro_2014,2014,10,RORAIMA,2.7905078,-60.526276,65
to_2014,2014,10,TOCANTINS,-6.9662156,-48.611557,102
ac_2014,2014,11,ACRE,-10.421042,-68.67506,70
am_2014,2014,11,AMAPA,1.1153553,-51.26713,653
am_2014,2014,11,AMAZONAS,-3.4163368,-59.746952,692
ma_2014,2014,11,MARANHAO,-3.7264876,-45.906193,1870
ma_2014,2014,11,MATO GROSSO,-12.011519,-56.08701,531
pa_2014,2014,11,PARA,-2.7391992,-51.44181,7908
ro_2014,2014,11,RONDONIA,-11.03946,-62.756443,187
ro_2014,2014,11,RORAIMA,1.5817868,-60.102676,197
to_2014,2014,11,TOCANTINS,-6.5008526,-48.49574,61
ac_2014,2014,12,ACRE,-9.759,-68.049126,8
am_2014,2014,12,AMAPA,0.6408057,-51.197926,386
am_2014,2014,12,AMAZONAS,-3.0424533,-61.096645,289
ma_2014,2014,12,MARANHAO,-3.0417757,-45.774612,1502
ma_2014,2014,12,MATO GROSSO,-11.998599,-55.899696,217
pa_2014,2014,12,PARA,-2.2706428,-50.593018,4802
ro_2014,2014,12,RONDONIA,-10.420035,-62.89477,141
ro_2014,2014,12,RORAIMA,1.9378778,-60.288284,409
to_2014,2014,12,TOCANTINS,-6.476,-48.33163,19
ac_2015,2015,1,ACRE,-10.004666,-67.696,3
am_2015,2015,1,AMAPA,0.4048889,-51.257187,27
am_2015,2015,1,AMAZONAS,-2.281079,-61.479393,38
ma_2015,2015,1,MARANHAO,-2.994941,-45.88491,237
ma_2015,2015,1,MATO GROSSO,-12.2402935,-55.57529,422
pa_2015,2015,1,PARA,-2.99727,-51.28447,866
ro_2015,2015,1,RONDONIA,-11.180458,-62.370667,24
ro_2015,2015,1,RORAIMA,2.4557226,-60.497017,411
to_2015,2015,1,TOCANTINS,-6.5521426,-48.371216,14
ac_2015,2015,2,ACRE,-9.319,-70.8355,2
am_2015,2015,2,AMAZONAS,-2.102507,-63.717632,71
ma_2015,2015,2,MARANHAO,-2.6146317,-45.56574,38
ma_2015,2015,2,MATO GROSSO,-12.266403,-55.285347,253
pa_2015,2015,2,PARA,-3.6075325,-50.59237,92
ro_2015,2015,2,RONDONIA,-10.613117,-62.843647,17
ro_2015,2015,2,RORAIMA,1.7889299,-60.51933,571
to_2015,2015,2,TOCANTINS,-7.781,-48.391,3
ac_2015,2015,3,ACRE,-8.161,-70.773,1
am_2015,2015,3,AMAPA,1.912,-50.858,1
am_2015,2015,3,AMAZONAS,-3.71512,-63.31284,25
ma_2015,2015,3,MARANHAO,-4.8082,-45.8734,5
ma_2015,2015,3,MATO GROSSO,-12.281881,-54.939728,319
pa_2015,2015,3,PARA,-5.180774,-50.933193,31
ro_2015,2015,3,RONDONIA,-12.6328,-61.7454,10
ro_2015,2015,3,RORAIMA,2.5742686,-60.537605,175
to_2015,2015,3,TOCANTINS,-5.816,-47.93,5
ac_2015,2015,4,ACRE,-10.184334,-67.76967,3
am_2015,2015,4,AMAZONAS,-2.73375,-62.14475,20
ma_2015,2015,4,MARANHAO,-5.0742,-47.318,5
ma_2015,2015,4,MATO GROSSO,-12.221273,-55.17255,392
pa_2015,2015,4,PARA,-3.587909,-51.275864,22
ro_2015,2015,4,RONDONIA,-11.872,-62.343082,12
ro_2015,2015,4,RORAIMA,2.4016972,-60.684177,307
to_2015,2015,4,TOCANTINS,-8.272,-49.062,1
ac_2015,2015,5,ACRE,-9.436,-70.9835,2
am_2015,2015,5,AMAZONAS,-5.0446362,-62.89673,11
ma_2015,2015,5,MARANHAO,-2.6655,-44.902,2
ma_2015,2015,5,MATO GROSSO,-12.081712,-54.975887,274
pa_2015,2015,5,PARA,-4.9361906,-50.307976,84
ro_2015,2015,5,RONDONIA,-10.357538,-63.328075,13
ro_2015,2015,5,RORAIMA,3.2159286,-60.93786,14
to_2015,2015,5,TOCANTINS,-7.3368573,-48.726715,7
ac_2015,2015,6,ACRE,-9.826762,-69.3566,42
am_2015,2015,6,AMAPA,0.833,-51.3125,2
am_2015,2015,6,AMAZONAS,-5.9103823,-63.5,34
ma_2015,2015,6,MARANHAO,-4.1038694,-46.600086,46
ma_2015,2015,6,MATO GROSSO,-11.8963,-55.534756,779
pa_2015,2015,6,PARA,-5.4314566,-50.610703,241
ro_2015,2015,6,RONDONIA,-10.452875,-63.31791,120
ro_2015,2015,6,RORAIMA,1.7854,-60.5446,5
to_2015,2015,6,TOCANTINS,-7.7851667,-48.817165,18
ac_2015,2015,7,ACRE,-9.331077,-69.46395,118
am_2015,2015,7,AMAPA,0.78175,-51.45725,4
am_2015,2015,7,AMAZONAS,-6.3051343,-62.427937,365
ma_2015,2015,7,MARANHAO,-3.7606914,-46.123287,94
ma_2015,2015,7,MATO GROSSO,-11.861715,-55.9431,902
pa_2015,2015,7,PARA,-5.426712,-51.56632,882
ro_2015,2015,7,RONDONIA,-10.2087145,-63.258423,417
ro_2015,2015,7,RORAIMA,2.6008,-60.5916,5
to_2015,2015,7,TOCANTINS,-6.9956,-48.41453,30
ac_2015,2015,8,ACRE,-9.182514,-69.79554,1624
am_2015,2015,8,AMAPA,0.77023077,-51.121,26
am_2015,2015,8,AMAZONAS,-7.1477113,-62.885498,4235
ma_2015,2015,8,MARANHAO,-4.225282,-46.109177,287
ma_2015,2015,8,MATO GROSSO,-10.8251915,-57.097473,2866
pa_2015,2015,8,PARA,-6.1832247,-53.280716,7672
ro_2015,2015,8,RONDONIA,-9.819463,-63.769463,3668
ro_2015,2015,8,RORAIMA,2.5689285,-60.530643,14
to_2015,2015,8,TOCANTINS,-6.8599873,-48.440735,79
ac_2015,2015,9,ACRE,-9.503576,-69.61251,2949
am_2015,2015,9,AMAPA,1.3355,-51.111362,198
am_2015,2015,9,AMAZONAS,-5.7613797,-62.515053,5004
ma_2015,2015,9,MARANHAO,-4.569711,-46.367466,589
ma_2015,2015,9,MATO GROSSO,-10.880281,-56.668465,5782
pa_2015,2015,9,PARA,-6.0437794,-52.554188,9394
ro_2015,2015,9,RONDONIA,-10.107913,-63.400528,5197
ro_2015,2015,9,RORAIMA,1.9923023,-60.392475,86
to_2015,2015,9,TOCANTINS,-6.94911,-48.54994,127
ac_2015,2015,10,ACRE,-9.955082,-68.94211,912
am_2015,2015,10,AMAPA,1.7290226,-51.34922,927
am_2015,2015,10,AMAZONAS,-4.6546154,-61.1052,2233
ma_2015,2015,10,MARANHAO,-4.3571076,-46.132347,1590
ma_2015,2015,10,MATO GROSSO,-11.503128,-56.682446,3647
pa_2015,2015,10,PARA,-4.031791,-51.66892,7379
ro_2015,2015,10,RONDONIA,-10.500817,-63.30833,2468
ro_2015,2015,10,RORAIMA,2.4046752,-60.638306,194
to_2015,2015,10,TOCANTINS,-6.8734035,-48.50774,119
ac_2015,2015,11,ACRE,-9.681887,-69.2003,115
am_2015,2015,11,AMAPA,0.9611334,-51.239975,1424
am_2015,2015,11,AMAZONAS,-4.1294246,-60.55437,909
ma_2015,2015,11,MARANHAO,-3.608168,-45.94579,2293
ma_2015,2015,11,MATO GROSSO,-12.154524,-56.953087,1147
pa_2015,2015,11,PARA,-2.8034475,-51.26871,9783
ro_2015,2015,11,RONDONIA,-10.619707,-63.202553,901
ro_2015,2015,11,RORAIMA,1.6195335,-60.259323,298
to_2015,2015,11,TOCANTINS,-6.8425536,-48.56,65
ac_2015,2015,12,ACRE,-9.982375,-69.368,8
am_2015,2015,12,AMAPA,0.0941315,-51.461857,327
am_2015,2015,12,AMAZONAS,-2.7113059,-59.933678,474
ma_2015,2015,12,MARANHAO,-3.3518524,-45.96712,2289
ma_2015,2015,12,MATO GROSSO,-11.974047,-55.607224,816
pa_2015,2015,12,PARA,-2.7235758,-50.912136,6718
ro_2015,2015,12,RONDONIA,-10.758128,-62.950764,258
ro_2015,2015,12,RORAIMA,1.9257984,-60.510235,372
to_2015,2015,12,TOCANTINS,-7.110756,-48.63407,41
ac_2016,2016,1,ACRE,-8.965769,-70.83807,13
am_2016,2016,1,AMAPA,0.02125,-51.345123,16
am_2016,2016,1,AMAZONAS,-1.0694495,-62.665,654
ma_2016,2016,1,MARANHAO,-2.8633506,-45.81586,288
ma_2016,2016,1,MATO GROSSO,-12.58479,-56.688156,162
pa_2016,2016,1,PARA,-2.4148195,-52.76287,1479
ro_2016,2016,1,RONDONIA,-11.096141,-63.015587,85
ro_2016,2016,1,RORAIMA,1.7068386,-60.718056,1958
to_2016,2016,1,TOCANTINS,-7.456,-48.788,2
ac_2016,2016,2,ACRE,-9.279,-70.8775,2
am_2016,2016,2,AMAPA,0.334,-50.867,1
am_2016,2016,2,AMAZONAS,-1.0280833,-62.989285,252
ma_2016,2016,2,MARANHAO,-4.160209,-46.53351,110
ma_2016,2016,2,MATO GROSSO,-12.022823,-55.179276,522
pa_2016,2016,2,PARA,-4.253681,-51.240204,370
ro_2016,2016,2,RONDONIA,-10.701887,-62.822422,71
ro_2016,2016,2,RORAIMA,1.6685189,-60.701794,185
to_2016,2016,2,TOCANTINS,-7.4295,-48.77539,46
am_2016,2016,3,AMAZONAS,-0.22751428,-63.08536,105
ma_2016,2016,3,MARANHAO,-4.4175,-47.1455,2
ma_2016,2016,3,MATO GROSSO,-12.266697,-55.015026,634
pa_2016,2016,3,PARA,-6.133962,-51.12985,53
ro_2016,2016,3,RONDONIA,-11.543867,-61.991432,30
ro_2016,2016,3,RORAIMA,2.175201,-61.131336,1195
to_2016,2016,3,TOCANTINS,-7.0886,-48.8024,5
ac_2016,2016,4,ACRE,-7.994,-72.383,1
am_2016,2016,4,AMAZONAS,-2.8124616,-63.892845,13
ma_2016,2016,4,MARANHAO,-4.14725,-46.420124,8
ma_2016,2016,4,MATO GROSSO,-12.22105,-55.174976,781
pa_2016,2016,4,PARA,-7.462098,-50.96041,51
ro_2016,2016,4,RONDONIA,-11.72875,-61.978786,56
ro_2016,2016,4,RORAIMA,2.3866038,-60.758427,154
to_2016,2016,4,TOCANTINS,-6.957818,-48.64991,11
ac_2016,2016,5,ACRE,-9.676652,-69.39143,23
am_2016,2016,5,AMAPA,0.8743333,-51.512665,3
am_2016,2016,5,AMAZONAS,-4.5045385,-62.930115,26
ma_2016,2016,5,MARANHAO,-3.85536,-46.23928,25
ma_2016,2016,5,MATO GROSSO,-11.908304,-55.01628,589
pa_2016,2016,5,PARA,-5.713176,-50.97356,148
ro_2016,2016,5,RONDONIA,-10.809942,-63.37048,52
ro_2016,2016,5,RORAIMA,2.1562726,-60.519363,22
to_2016,2016,5,TOCANTINS,-6.970143,-48.343285,7
ac_2016,2016,6,ACRE,-8.985158,-70.221756,101
am_2016,2016,6,AMAPA,-0.1555,-51.5675,2
am_2016,2016,6,AMAZONAS,-5.8005834,-63.564297,84
ma_2016,2016,6,MARANHAO,-3.9515119,-45.926025,84
ma_2016,2016,6,MATO GROSSO,-11.736985,-55.4512,683
pa_2016,2016,6,PARA,-4.432153,-50.072063,509
ro_2016,2016,6,RONDONIA,-10.544184,-62.968178,174
ro_2016,2016,6,RORAIMA,1.6937,-60.8543,10
to_2016,2016,6,TOCANTINS,-7.611375,-48.740063,16
ac_2016,2016,7,ACRE,-9.139432,-69.7732,588
am_2016,2016,7,AMAPA,0.585,-50.99,1
am_2016,2016,7,AMAZONAS,-6.8378086,-63.42771,1087
ma_2016,2016,7,MARANHAO,-4.254342,-45.886417,231
ma_2016,2016,7,MATO GROSSO,-11.534192,-55.99486,1497
pa_2016,2016,7,PARA,-5.368946,-52.202255,1732
ro_2016,2016,7,RONDONIA,-10.237503,-63.51787,947
ro_2016,2016,7,RORAIMA,3.374,-60.861,1
to_2016,2016,7,TOCANTINS,-7.217583,-48.635387,36
ac_2016,2016,8,ACRE,-8.9518175,-70.21244,2526
am_2016,2016,8,AMAPA,1.1706667,-50.906948,39
am_2016,2016,8,AMAZONAS,-6.9073668,-64.02167,3652
ma_2016,2016,8,MARANHAO,-4.203289,-45.891266,436
ma_2016,2016,8,MATO GROSSO,-10.987479,-56.54499,2881
pa_2016,2016,8,PARA,-6.0404325,-53.06615,5185
ro_2016,2016,8,RONDONIA,-10.297527,-63.683994,3545
ro_2016,2016,8,RORAIMA,2.1437647,-60.72853,17
to_2016,2016,8,TOCANTINS,-7.106017,-48.540627,59
ac_2016,2016,9,ACRE,-9.376114,-69.65683,3863
